Crop,Region,Month,Weather,Year,Price
SWEET POTATO,RANGPUR,7,1,2024,93.52922226785309
SWEET POTATO,RANGPUR,6,3,2024,79.8595205411034
SWEET POTATO,RANGPUR,6,2,2024,89.88212557512854
SWEET POTATO,RANGPUR,6,1,2024,79.5591078455419
SWEET POTATO,RANGPUR,5,3,2024,44.286152587576915
SWEET POTATO,RANGPUR,5,2,2024,97.11967507036921
SWEET POTATO,RANGPUR,5,1,2024,33.6875491295517
SWEET POTATO,RANGPUR,4,3,2024,24.51683158484545
SWEET POTATO,RANGPUR,4,2,2024,71.39645134863817
SWEET POTATO,RANGPUR,4,1,2024,83.00696359472789
SWEET POTATO,RANGPUR,3,3,2024,39.78148888081472
SWEET POTATO,RANGPUR,3,2,2024,81.79850590401793
SWEET POTATO,RANGPUR,3,1,2024,10.393215706451697
SWEET POTATO,RANGPUR,2,3,2024,37.077428513673496
SWEET POTATO,RANGPUR,2,2,2024,91.91070185043861
SWEET POTATO,RANGPUR,2,1,2024,90.98916937246926
SWEET POTATO,RANGPUR,9,1,2024,32.235893009767466
SWEET POTATO,RANGPUR,9,2,2024,60.89182938574041
SWEET POTATO,RANGPUR,9,3,2024,70.03235318223759
SWEET POTATO,SYLHET,1,3,2024,20.22623220078193
SWEET POTATO,SYLHET,4,3,2024,85.7183430023536
SWEET POTATO,SYLHET,4,2,2024,11.094705048819849
SWEET POTATO,SYLHET,4,1,2024,44.46268768828117
SWEET POTATO,SYLHET,3,3,2024,70.57784891273168
SWEET POTATO,SYLHET,3,2,2024,60.58039911255911
SWEET POTATO,SYLHET,3,1,2024,37.26448445285989
SWEET POTATO,SYLHET,2,3,2024,61.36655650114469
SWEET POTATO,SYLHET,2,2,2024,93.31154521399681
SWEET POTATO,SYLHET,2,1,2024,60.86715761602565
SWEET POTATO,SYLHET,1,2,2024,63.893597180187925
SWEET POTATO,RANGPUR,10,1,2024,22.86581292636677
SWEET POTATO,SYLHET,1,1,2024,12.110151878294674
SWEET POTATO,RANGPUR,12,3,2024,92.35753051536166
SWEET POTATO,RANGPUR,12,2,2024,13.126514987982853
SWEET POTATO,RANGPUR,12,1,2024,31.33385795336398
SWEET POTATO,RANGPUR,11,3,2024,94.13899452814714
SWEET POTATO,RANGPUR,11,2,2024,17.59098814125927
SWEET POTATO,RANGPUR,11,1,2024,36.457355728810825
SWEET POTATO,RANGPUR,10,3,2024,52.89820699277638
SWEET POTATO,RANGPUR,10,2,2024,16.557296175484048
SWEET POTATO,RANGPUR,1,3,2024,40.04782515352714
SWEET POTATO,RANGPUR,1,2,2024,47.25236289768311
SWEET POTATO,RANGPUR,1,1,2024,29.598531598010904
SWEET POTATO,RAJSHAHI,1,2,2024,75.97926886757539
SWEET POTATO,RAJSHAHI,4,2,2024,58.78485348489236
SWEET POTATO,RAJSHAHI,4,1,2024,92.33194226112764
SWEET POTATO,RAJSHAHI,3,3,2024,39.769912414187964
SWEET POTATO,RAJSHAHI,3,2,2024,26.25981710940721
SWEET POTATO,RAJSHAHI,3,1,2024,50.32657317727434
SWEET POTATO,RAJSHAHI,2,3,2024,32.297733088969565
SWEET POTATO,RAJSHAHI,2,2,2024,86.0140989753655
SWEET POTATO,RAJSHAHI,2,1,2024,76.41559972714701
SWEET POTATO,RAJSHAHI,1,3,2024,25.86936389248421
SWEET POTATO,RAJSHAHI,1,1,2024,98.31663968914842
SWEET POTATO,RAJSHAHI,5,1,2024,73.28642092657545
SWEET POTATO,MYMENSINGH,12,3,2024,64.27075339768723
SWEET POTATO,MYMENSINGH,12,2,2024,54.544737707050686
SWEET POTATO,MYMENSINGH,12,1,2024,47.76147995475497
SWEET POTATO,MYMENSINGH,11,3,2024,10.828044508606938
SWEET POTATO,MYMENSINGH,11,2,2024,45.15203970628918
SWEET POTATO,MYMENSINGH,11,1,2024,64.13895461786217
SWEET POTATO,MYMENSINGH,10,3,2024,71.85201323382579
SWEET POTATO,MYMENSINGH,10,2,2024,73.28009007187771
SWEET POTATO,MYMENSINGH,10,1,2024,11.933181342624131
SWEET POTATO,RAJSHAHI,4,3,2024,79.43354914463845
SWEET POTATO,RAJSHAHI,5,2,2024,64.18364873184187
SWEET POTATO,RAJSHAHI,12,3,2024,48.65487084945625
SWEET POTATO,RAJSHAHI,9,2,2024,96.95092630968776
SWEET POTATO,RAJSHAHI,12,2,2024,41.50469106222316
SWEET POTATO,RAJSHAHI,12,1,2024,56.40617914194382
SWEET POTATO,RAJSHAHI,11,3,2024,30.942062632975123
SWEET POTATO,RAJSHAHI,11,2,2024,31.02079196189564
SWEET POTATO,RAJSHAHI,11,1,2024,46.320925756118825
SWEET POTATO,RAJSHAHI,10,3,2024,84.921086814611
SWEET POTATO,RAJSHAHI,10,2,2024,40.247279587814305
SWEET POTATO,RAJSHAHI,10,1,2024,24.84679469388726
SWEET POTATO,RAJSHAHI,9,3,2024,40.161212905688416
SWEET POTATO,RAJSHAHI,9,1,2024,61.0370755212603
SWEET POTATO,RAJSHAHI,5,3,2024,21.171766389978682
SWEET POTATO,RAJSHAHI,8,3,2024,99.33200712108852
SWEET POTATO,RAJSHAHI,8,2,2024,86.3264240404279
SWEET POTATO,RAJSHAHI,8,1,2024,33.92356758386331
SWEET POTATO,RAJSHAHI,7,3,2024,81.40530692573947
SWEET POTATO,RAJSHAHI,7,2,2024,10.238156510097822
SWEET POTATO,RAJSHAHI,7,1,2024,29.503150745500754
SWEET POTATO,RAJSHAHI,6,3,2024,29.693882113182624
SWEET POTATO,RAJSHAHI,6,2,2024,51.11866192744762
SWEET POTATO,RAJSHAHI,6,1,2024,12.000381752301314
SWEET POTATO,DHAKA,1,1,2024,79.40071581499988
SWEET POTATO,CHATTOGRAM,12,2,2024,23.69543339943808
CARROT,MYMENSINGH,8,1,2024,91.94206138386923
CARROT,RAJSHAHI,12,1,2024,25.844515135077636
CARROT,RANGPUR,7,2,2024,25.1831112549254
CARROT,RANGPUR,7,1,2024,65.65575264946074
CARROT,RANGPUR,6,3,2024,88.84517695323116
CARROT,RANGPUR,6,2,2024,45.53061519665191
CARROT,RANGPUR,6,1,2024,51.55742206050579
CARROT,RANGPUR,5,3,2024,60.02701518987984
CARROT,RANGPUR,5,2,2024,13.945840832398861
CARROT,RANGPUR,5,1,2024,78.28680795555437
CARROT,RANGPUR,4,3,2024,61.64425935927642
CARROT,RANGPUR,4,2,2024,99.03710443515511
CARROT,RANGPUR,4,1,2024,95.01818816571674
CARROT,RANGPUR,3,3,2024,86.1486101936455
CARROT,RANGPUR,3,2,2024,14.951035374092227
CARROT,RANGPUR,3,1,2024,36.760813423309116
CARROT,RANGPUR,2,3,2024,80.47108905909597
CARROT,RANGPUR,2,2,2024,73.27325053698482
CARROT,RANGPUR,2,1,2024,67.3085770422824
CARROT,RANGPUR,1,3,2024,65.735226351134
CARROT,RANGPUR,1,2,2024,15.79670534741163
CARROT,RANGPUR,1,1,2024,96.90803386049362
CARROT,RAJSHAHI,12,3,2024,38.215987666376144
CARROT,RANGPUR,7,3,2024,69.73834193876391
CARROT,RANGPUR,8,1,2024,50.784359112440626
CARROT,RANGPUR,8,2,2024,41.81635906153515
CARROT,RANGPUR,12,2,2024,61.335139150861686
CARROT,SYLHET,3,2,2024,27.45631841240881
CARROT,SYLHET,3,1,2024,26.866964957213515
CARROT,SYLHET,2,3,2024,24.661100371523137
CARROT,SYLHET,2,2,2024,79.63370372822266
CARROT,SYLHET,2,1,2024,13.076049473323597
CARROT,SYLHET,1,3,2024,30.70045536298105
CARROT,SYLHET,1,2,2024,94.32787745959445
CARROT,SYLHET,1,1,2024,39.83527844943234
CARROT,RANGPUR,12,3,2024,19.37862451911281
CARROT,RANGPUR,12,1,2024,85.70707200727627
CARROT,RANGPUR,8,3,2024,30.77003067229383
CARROT,RANGPUR,11,3,2024,50.899543609053765
CARROT,RANGPUR,11,2,2024,33.513163650025454
CARROT,RANGPUR,11,1,2024,28.557797755778573
CARROT,RANGPUR,10,3,2024,35.99617131071756
CARROT,RANGPUR,10,2,2024,17.437393188719092
CARROT,RANGPUR,10,1,2024,94.21503094147677
CARROT,RANGPUR,9,3,2024,54.96219448777982
CARROT,RANGPUR,9,2,2024,92.57937456380708
CARROT,RANGPUR,9,1,2024,18.15351682807589
CARROT,RAJSHAHI,12,2,2024,68.8670083851607
CARROT,RAJSHAHI,11,3,2024,71.86359749407137
SWEET POTATO,CHATTOGRAM,12,1,2024,50.37240764184951
CARROT,RAJSHAHI,11,2,2024,73.98407192351843
CARROT,RAJSHAHI,3,1,2024,53.470736508611765
CARROT,RAJSHAHI,2,3,2024,96.62087899880748
CARROT,RAJSHAHI,2,2,2024,31.07126969692798
CARROT,RAJSHAHI,2,1,2024,59.96883154128978
CARROT,RAJSHAHI,1,3,2024,72.25183059306332
CARROT,RAJSHAHI,1,2,2024,76.19138071659216
CARROT,RAJSHAHI,1,1,2024,43.8279645017818
CARROT,MYMENSINGH,12,3,2024,40.034551868703915
CARROT,MYMENSINGH,12,2,2024,32.7494629318747
CARROT,MYMENSINGH,12,1,2024,51.480196316462695
CARROT,MYMENSINGH,11,3,2024,98.35113195181576
CARROT,MYMENSINGH,11,2,2024,79.11302914693545
CARROT,MYMENSINGH,11,1,2024,11.356287050127609
CARROT,MYMENSINGH,10,3,2024,96.33578134403157
CARROT,MYMENSINGH,10,2,2024,41.30025640100638
CARROT,MYMENSINGH,10,1,2024,35.95529349788427
CARROT,MYMENSINGH,9,3,2024,12.061167478769615
CARROT,MYMENSINGH,9,2,2024,65.09156355153816
CARROT,MYMENSINGH,9,1,2024,52.49287340145639
CARROT,MYMENSINGH,8,3,2024,55.59263130809696
CARROT,MYMENSINGH,8,2,2024,47.006293128908005
CARROT,RAJSHAHI,3,2,2024,29.00381525152463
CARROT,RAJSHAHI,3,3,2024,47.7811530092252
CARROT,RAJSHAHI,4,1,2024,77.7445955408267
CARROT,RAJSHAHI,8,1,2024,84.94674725961873
CARROT,RAJSHAHI,11,1,2024,79.86504727263964
CARROT,RAJSHAHI,10,3,2024,86.39221161416707
CARROT,RAJSHAHI,10,2,2024,32.41205256928209
CARROT,RAJSHAHI,10,1,2024,31.389948797261525
CARROT,RAJSHAHI,9,3,2024,77.17530537711774
CARROT,RAJSHAHI,9,2,2024,56.37767942620929
CARROT,RAJSHAHI,9,1,2024,32.393389018006644
CARROT,RAJSHAHI,8,3,2024,69.91175237145478
CARROT,RAJSHAHI,8,2,2024,98.14479742460765
CARROT,RAJSHAHI,7,3,2024,37.930006638229
CARROT,RAJSHAHI,4,2,2024,79.09271038081684
CARROT,RAJSHAHI,7,2,2024,10.104709636111085
CARROT,RAJSHAHI,7,1,2024,23.268311504537287
CARROT,RAJSHAHI,6,3,2024,12.770463244404528
CARROT,RAJSHAHI,6,2,2024,81.54526719132215
CARROT,RAJSHAHI,6,1,2024,50.96881956070359
CARROT,RAJSHAHI,5,3,2024,14.213299899496969
CARROT,RAJSHAHI,5,2,2024,53.84673897050671
CARROT,RAJSHAHI,5,1,2024,20.164476379811557
CARROT,RAJSHAHI,4,3,2024,78.86171886559985
CARROT,SYLHET,3,3,2024,82.07543121774
CARROT,SYLHET,4,1,2024,46.94032926798125
CARROT,SYLHET,4,2,2024,13.228158199961694
CARROT,SYLHET,4,3,2024,69.27698877602205
SWEET POTATO,CHATTOGRAM,3,3,2024,87.82839133533183
SWEET POTATO,CHATTOGRAM,3,2,2024,85.97197020617615
SWEET POTATO,CHATTOGRAM,3,1,2024,95.84319239658413
SWEET POTATO,CHATTOGRAM,2,3,2024,94.82611080091193
SWEET POTATO,CHATTOGRAM,2,2,2024,97.14854624774968
SWEET POTATO,CHATTOGRAM,2,1,2024,62.16560959195798
SWEET POTATO,CHATTOGRAM,1,3,2024,39.13261485539867
SWEET POTATO,CHATTOGRAM,1,2,2024,28.05279313194032
SWEET POTATO,CHATTOGRAM,1,1,2024,26.05283684587228
SWEET POTATO,BARISHAL,12,3,2024,96.42988470957293
SWEET POTATO,BARISHAL,12,2,2024,86.12037531679965
SWEET POTATO,BARISHAL,12,1,2024,69.75256932508178
SWEET POTATO,BARISHAL,11,3,2024,76.90437380950918
SWEET POTATO,BARISHAL,11,2,2024,72.84008594150704
SWEET POTATO,BARISHAL,11,1,2024,30.630385222930844
SWEET POTATO,BARISHAL,10,3,2024,13.619106976177925
SWEET POTATO,BARISHAL,10,2,2024,50.518822930878656
SWEET POTATO,BARISHAL,10,1,2024,27.988469179914706
SWEET POTATO,BARISHAL,9,3,2024,18.172272520108
SWEET POTATO,BARISHAL,9,2,2024,80.54732845872601
SWEET POTATO,BARISHAL,9,1,2024,54.22058154320301
SWEET POTATO,CHATTOGRAM,4,1,2024,31.176570306338505
SWEET POTATO,CHATTOGRAM,4,2,2024,10.069217740551272
SWEET POTATO,CHATTOGRAM,4,3,2024,72.46922796973107
SWEET POTATO,CHATTOGRAM,8,3,2024,59.47119469141516
SWEET POTATO,CHATTOGRAM,11,3,2024,59.33129421416429
SWEET POTATO,CHATTOGRAM,11,2,2024,42.092559278480046
SWEET POTATO,CHATTOGRAM,11,1,2024,81.27288543394378
SWEET POTATO,CHATTOGRAM,10,3,2024,90.27993740355821
SWEET POTATO,CHATTOGRAM,10,2,2024,46.886802736214854
SWEET POTATO,CHATTOGRAM,10,1,2024,34.6547510016066
SWEET POTATO,CHATTOGRAM,9,3,2024,99.07469041122442
SWEET POTATO,CHATTOGRAM,9,2,2024,12.294739418630964
SWEET POTATO,CHATTOGRAM,9,1,2024,74.61221164986901
SWEET POTATO,CHATTOGRAM,8,2,2024,98.91637853413141
SWEET POTATO,CHATTOGRAM,5,1,2024,42.24225993419857
SWEET POTATO,CHATTOGRAM,8,1,2024,92.47007224330332
SWEET POTATO,CHATTOGRAM,7,3,2024,15.65900898228315
SWEET POTATO,CHATTOGRAM,7,2,2024,92.69576606901079
SWEET POTATO,CHATTOGRAM,7,1,2024,88.54700819752735
SWEET POTATO,CHATTOGRAM,6,3,2024,63.98024229893414
SWEET POTATO,CHATTOGRAM,6,2,2024,78.48722544263171
SWEET POTATO,CHATTOGRAM,6,1,2024,30.441100948591085
SWEET POTATO,CHATTOGRAM,5,3,2024,30.8539677415704
SWEET POTATO,CHATTOGRAM,5,2,2024,50.98074942293826
SWEET POTATO,BARISHAL,8,3,2024,19.29825878397554
SWEET POTATO,BARISHAL,8,2,2024,14.722378265569308
SWEET POTATO,BARISHAL,8,1,2024,80.652145053439
CARROT,SYLHET,8,2,2024,85.68016951677508
CARROT,SYLHET,11,2,2024,39.80532629100427
CARROT,SYLHET,11,1,2024,56.06057938798017
CARROT,SYLHET,10,3,2024,12.616996374724968
CARROT,SYLHET,10,2,2024,88.23737392320287
CARROT,SYLHET,10,1,2024,15.277512051480215
CARROT,SYLHET,9,3,2024,62.363910095542906
CARROT,SYLHET,9,2,2024,49.6274253486432
CARROT,SYLHET,9,1,2024,56.71656729904896
CARROT,SYLHET,8,3,2024,27.665596472874352
CARROT,SYLHET,8,1,2024,62.453645612211304
CARROT,SYLHET,12,1,2024,86.60097812723278
CARROT,SYLHET,7,3,2024,18.87474429695262
CARROT,SYLHET,7,2,2024,18.346827132287373
CARROT,SYLHET,7,1,2024,44.33492901537246
CARROT,SYLHET,6,3,2024,17.985986897982897
CARROT,SYLHET,6,2,2024,85.66279519479892
CARROT,SYLHET,6,1,2024,81.95710447409101
CARROT,SYLHET,5,3,2024,93.46680645035073
CARROT,SYLHET,5,2,2024,79.14061388276451
CARROT,SYLHET,5,1,2024,80.71754007998027
CARROT,SYLHET,11,3,2024,82.52099181728335
CARROT,SYLHET,12,2,2024,10.317510339190745
SWEET POTATO,BARISHAL,7,3,2024,31.064282208222277
SWEET POTATO,BARISHAL,4,2,2024,58.18688798088671
SWEET POTATO,BARISHAL,7,2,2024,88.71058024351633
SWEET POTATO,BARISHAL,7,1,2024,49.64333351005459
SWEET POTATO,BARISHAL,6,3,2024,77.91000422259118
SWEET POTATO,BARISHAL,6,2,2024,45.368102427482626
SWEET POTATO,BARISHAL,6,1,2024,81.19895441652001
SWEET POTATO,BARISHAL,5,3,2024,10.842569104712975
SWEET POTATO,BARISHAL,5,2,2024,22.187581057330615
SWEET POTATO,BARISHAL,5,1,2024,28.39287881810745
SWEET POTATO,BARISHAL,4,3,2024,49.050362938317136
SWEET POTATO,BARISHAL,4,1,2024,72.00272345364198
CARROT,SYLHET,12,3,2024,95.5054953955435
SWEET POTATO,BARISHAL,3,3,2024,25.618163691533507
SWEET POTATO,BARISHAL,3,2,2024,69.65516647183405
SWEET POTATO,BARISHAL,3,1,2024,15.026418740863926
SWEET POTATO,BARISHAL,2,3,2024,58.86010542587354
SWEET POTATO,BARISHAL,2,2,2024,41.3123858646193
SWEET POTATO,BARISHAL,2,1,2024,76.6630140642602
SWEET POTATO,BARISHAL,1,3,2024,99.7404816209568
SWEET POTATO,BARISHAL,1,2,2024,33.620341301275914
SWEET POTATO,BARISHAL,1,1,2024,22.78477689410157
RADISH,CHATTOGRAM,9,3,2024,88.43740593107925
RADISH,CHATTOGRAM,9,2,2024,71.12499507556757
RADISH,CHATTOGRAM,9,1,2024,43.66794168598659
CABBAGE,DHAKA,10,3,2024,45.13174249427046
CABBAGE,KHULNA,6,1,2024,79.51764121446178
CABBAGE,KHULNA,5,3,2024,75.6345604691265
CABBAGE,KHULNA,5,2,2024,60.97231215521434
CABBAGE,KHULNA,5,1,2024,24.954274131453083
CABBAGE,KHULNA,4,3,2024,22.623670632932228
CABBAGE,KHULNA,4,2,2024,88.09294185825011
CABBAGE,KHULNA,4,1,2024,12.948666730728116
CABBAGE,KHULNA,3,3,2024,80.58190158021227
CABBAGE,KHULNA,3,2,2024,37.76940543618272
CABBAGE,KHULNA,3,1,2024,56.92129393834594
CABBAGE,KHULNA,2,3,2024,44.94928697315116
CABBAGE,KHULNA,2,2,2024,59.088551819307064
CABBAGE,KHULNA,2,1,2024,55.89337017889284
CABBAGE,KHULNA,1,3,2024,32.90799743230622
CABBAGE,KHULNA,1,2,2024,90.23534684883032
CABBAGE,KHULNA,1,1,2024,25.22444242438846
CABBAGE,DHAKA,12,3,2024,54.12603204717716
CABBAGE,DHAKA,12,2,2024,97.78697881096723
CABBAGE,DHAKA,12,1,2024,65.43032443176175
CABBAGE,DHAKA,11,3,2024,22.424803218469034
CABBAGE,DHAKA,11,2,2024,99.09303127878695
CABBAGE,KHULNA,6,2,2024,82.60571022230822
CABBAGE,KHULNA,6,3,2024,67.11171244396101
CABBAGE,KHULNA,7,1,2024,56.710491947973566
CABBAGE,KHULNA,11,1,2024,34.207370439728216
CABBAGE,MYMENSINGH,2,1,2024,39.387471645864665
CABBAGE,MYMENSINGH,1,3,2024,15.857658806475524
CABBAGE,MYMENSINGH,1,2,2024,73.57642588944947
CABBAGE,MYMENSINGH,1,1,2024,22.136005459866638
CABBAGE,KHULNA,12,3,2024,86.24521757286858
CABBAGE,KHULNA,12,2,2024,42.857630687458276
CABBAGE,KHULNA,12,1,2024,45.28445754455341
CABBAGE,KHULNA,11,3,2024,12.268979323528312
CABBAGE,KHULNA,11,2,2024,74.441332702113
CABBAGE,KHULNA,10,3,2024,95.30636775073226
CABBAGE,KHULNA,7,2,2024,61.90343637683142
CABBAGE,KHULNA,10,2,2024,83.5643425071498
CABBAGE,KHULNA,10,1,2024,42.91853302939569
CABBAGE,KHULNA,9,3,2024,32.23082866995493
CABBAGE,KHULNA,9,2,2024,29.81385146605046
CABBAGE,KHULNA,9,1,2024,16.598075795015514
CABBAGE,KHULNA,8,3,2024,25.388779737912678
CABBAGE,KHULNA,8,2,2024,69.34569340883414
CABBAGE,KHULNA,8,1,2024,43.44040403383696
CABBAGE,KHULNA,7,3,2024,44.983784114671465
CABBAGE,DHAKA,11,1,2024,35.70615683487689
CABBAGE,DHAKA,10,2,2024,86.92267920729326
CABBAGE,CHATTOGRAM,6,2,2024,86.75874915704534
CABBAGE,DHAKA,10,1,2024,42.4692664667015
CABBAGE,DHAKA,1,3,2024,30.085806557728603
CABBAGE,DHAKA,1,2,2024,10.029544308008326
CABBAGE,DHAKA,1,1,2024,74.99545365286463
CABBAGE,CHATTOGRAM,12,3,2024,74.2663767458998
CABBAGE,CHATTOGRAM,12,2,2024,60.958780442290276
CABBAGE,CHATTOGRAM,12,1,2024,68.54227964687243
CABBAGE,CHATTOGRAM,11,3,2024,70.27277461881701
CABBAGE,CHATTOGRAM,11,2,2024,89.09260096586513
CABBAGE,CHATTOGRAM,11,1,2024,39.731988045615594
CABBAGE,CHATTOGRAM,10,3,2024,26.94966422062289
CABBAGE,CHATTOGRAM,10,2,2024,55.780496580661705
CABBAGE,CHATTOGRAM,10,1,2024,18.155736879466005
CABBAGE,CHATTOGRAM,9,3,2024,60.681336272585035
CABBAGE,CHATTOGRAM,9,2,2024,75.17668068050305
CABBAGE,CHATTOGRAM,9,1,2024,13.983813525583303
CABBAGE,CHATTOGRAM,8,3,2024,26.22204297410854
CABBAGE,CHATTOGRAM,8,2,2024,33.26567901499054
CABBAGE,CHATTOGRAM,8,1,2024,43.81073462630748
CABBAGE,CHATTOGRAM,7,3,2024,47.815882689061596
CABBAGE,CHATTOGRAM,7,2,2024,91.64114852913171
CABBAGE,CHATTOGRAM,7,1,2024,95.70195469264458
CABBAGE,DHAKA,2,1,2024,16.137281971614193
CABBAGE,DHAKA,2,2,2024,51.05443768717499
CABBAGE,DHAKA,2,3,2024,28.35609779217023
CABBAGE,DHAKA,6,3,2024,43.08594815489238
CABBAGE,DHAKA,9,3,2024,71.1393714473815
CABBAGE,DHAKA,9,2,2024,77.62827346405547
CABBAGE,DHAKA,9,1,2024,82.88079887046558
CABBAGE,DHAKA,8,3,2024,86.98594802319023
CABBAGE,DHAKA,8,2,2024,26.02616203940315
CABBAGE,DHAKA,8,1,2024,29.28089513962872
CABBAGE,DHAKA,7,3,2024,44.32874085125415
CABBAGE,DHAKA,7,2,2024,15.802540297467447
CABBAGE,DHAKA,7,1,2024,75.21638417305743
CABBAGE,DHAKA,6,2,2024,91.50738473346395
CABBAGE,DHAKA,3,1,2024,70.1341875663324
CABBAGE,DHAKA,6,1,2024,83.44043928443473
CABBAGE,DHAKA,5,3,2024,48.7651978457816
CABBAGE,DHAKA,5,2,2024,79.02393372301803
CABBAGE,DHAKA,5,1,2024,14.373817244214884
CABBAGE,DHAKA,4,3,2024,30.423682461078702
CABBAGE,DHAKA,4,2,2024,15.48213142206654
CABBAGE,DHAKA,4,1,2024,30.614570924609282
CABBAGE,DHAKA,3,3,2024,34.198826335629064
CABBAGE,DHAKA,3,2,2024,51.88739020856369
CABBAGE,MYMENSINGH,2,2,2024,48.041083122011216
CABBAGE,MYMENSINGH,2,3,2024,11.012520854439753
CABBAGE,MYMENSINGH,3,1,2024,48.54736376308561
CABBAGE,MYMENSINGH,3,2,2024,27.26077552011767
CABBAGE,RANGPUR,2,2,2024,49.162303042114175
CABBAGE,RANGPUR,2,1,2024,31.012517798346625
CABBAGE,RANGPUR,1,3,2024,69.23167406508378
CABBAGE,RANGPUR,1,2,2024,23.69067595697286
CABBAGE,RANGPUR,1,1,2024,27.936218876521224
CABBAGE,RAJSHAHI,12,3,2024,25.064954168428574
CABBAGE,RAJSHAHI,12,2,2024,11.393620507725235
CABBAGE,RAJSHAHI,12,1,2024,85.5368854985398
CABBAGE,RAJSHAHI,11,3,2024,24.304322774407787
CABBAGE,RAJSHAHI,11,2,2024,21.3441705038664
CABBAGE,RAJSHAHI,11,1,2024,28.192775972418385
CABBAGE,RAJSHAHI,10,3,2024,76.47798545722833
CABBAGE,RAJSHAHI,10,2,2024,26.34816430975306
CABBAGE,RAJSHAHI,10,1,2024,63.692432229376266
CABBAGE,RAJSHAHI,9,3,2024,75.63341124162415
CABBAGE,RAJSHAHI,9,2,2024,84.10484874719076
CABBAGE,RAJSHAHI,9,1,2024,12.512745108135801
CABBAGE,RAJSHAHI,8,3,2024,15.1966333994324
CABBAGE,RAJSHAHI,8,2,2024,13.173169562865283
CABBAGE,RAJSHAHI,8,1,2024,11.468407903704698
CABBAGE,RAJSHAHI,7,3,2024,14.960173650593266
CABBAGE,RANGPUR,2,3,2024,75.49423824445782
CABBAGE,RANGPUR,3,1,2024,53.84905049438366
CABBAGE,RANGPUR,3,2,2024,57.141305225481794
CABBAGE,RANGPUR,7,2,2024,78.71982806889905
CABBAGE,RANGPUR,10,2,2024,79.32570662323666
CABBAGE,RANGPUR,10,1,2024,52.483912891419585
CABBAGE,RANGPUR,9,3,2024,47.64040315161276
CABBAGE,RANGPUR,9,2,2024,10.161042403961458
CABBAGE,RANGPUR,9,1,2024,97.03210765791361
CABBAGE,RANGPUR,8,3,2024,32.13049607052443
CABBAGE,RANGPUR,8,2,2024,29.38791208806124
CABBAGE,RANGPUR,8,1,2024,28.19091460482192
CABBAGE,RANGPUR,7,3,2024,11.540885858100511
CABBAGE,RANGPUR,7,1,2024,86.13470582665728
CABBAGE,RANGPUR,3,3,2024,54.09114707452954
CABBAGE,RANGPUR,6,3,2024,48.66354463897573
CABBAGE,RANGPUR,6,2,2024,71.64095095483836
CABBAGE,RANGPUR,6,1,2024,26.154434068300286
CABBAGE,RANGPUR,5,3,2024,70.43341196473504
CABBAGE,RANGPUR,5,2,2024,44.005812863246064
CABBAGE,RANGPUR,5,1,2024,53.79653563075974
CABBAGE,RANGPUR,4,3,2024,23.83980295690504
CABBAGE,RANGPUR,4,2,2024,89.32850329505368
CABBAGE,RANGPUR,4,1,2024,99.7413973103369
CABBAGE,RAJSHAHI,7,2,2024,85.41496544613743
CABBAGE,RAJSHAHI,7,1,2024,33.29490268110498
CABBAGE,RAJSHAHI,6,3,2024,21.458742528357075
CABBAGE,MYMENSINGH,7,1,2024,56.36493146868349
CABBAGE,MYMENSINGH,10,1,2024,61.65895674102294
CABBAGE,MYMENSINGH,9,3,2024,13.145130591669828
CABBAGE,MYMENSINGH,9,2,2024,36.68260465640715
CABBAGE,MYMENSINGH,9,1,2024,58.284042785339025
CABBAGE,MYMENSINGH,8,3,2024,94.89003612008175
CABBAGE,MYMENSINGH,8,2,2024,36.84123438908432
CABBAGE,MYMENSINGH,8,1,2024,78.92624160982558
CABBAGE,MYMENSINGH,7,3,2024,78.09442984545548
CABBAGE,MYMENSINGH,7,2,2024,49.87126559917197
CABBAGE,MYMENSINGH,6,3,2024,20.160233597394033
CABBAGE,MYMENSINGH,10,3,2024,68.88173256830126
CABBAGE,MYMENSINGH,6,2,2024,38.93711300510063
CABBAGE,MYMENSINGH,6,1,2024,42.61752673397879
CABBAGE,MYMENSINGH,5,3,2024,56.71663802935429
CABBAGE,MYMENSINGH,5,2,2024,14.040786394061817
CABBAGE,MYMENSINGH,5,1,2024,92.52155985171379
CABBAGE,MYMENSINGH,4,3,2024,99.32386922659869
CABBAGE,MYMENSINGH,4,2,2024,49.4405535736939
CABBAGE,MYMENSINGH,4,1,2024,81.48880542839098
CABBAGE,MYMENSINGH,3,3,2024,90.59886518847316
CABBAGE,MYMENSINGH,10,2,2024,93.18981088585005
CABBAGE,MYMENSINGH,11,1,2024,20.899166002740593
CABBAGE,RAJSHAHI,6,2,2024,51.389064034156945
CABBAGE,RAJSHAHI,3,1,2024,27.372384465776243
CABBAGE,RAJSHAHI,6,1,2024,33.96809950345183
CABBAGE,RAJSHAHI,5,3,2024,42.33461396516837
CABBAGE,RAJSHAHI,5,2,2024,93.4652282404763
CABBAGE,RAJSHAHI,5,1,2024,65.63782519638595
CABBAGE,RAJSHAHI,4,3,2024,65.8106484672308
CABBAGE,RAJSHAHI,4,2,2024,28.915799091299125
CABBAGE,RAJSHAHI,4,1,2024,50.23510442362394
CABBAGE,RAJSHAHI,3,3,2024,28.01101334012459
CABBAGE,RAJSHAHI,3,2,2024,85.94188925535124
